InventoryID,Glottocode,ISO6393,LanguageName,SpecificDialect,GlyphID,Phoneme,Allophones,Marginal,SegmentClass,Source,tone,stress,syllabic,short,long,consonantal,sonorant,continuant,delayedRelease,approximant,tap,trill,nasal,lateral,labial,round,labiodental,coronal,anterior,distributed,strident,dorsal,high,low,front,back,tense,retractedTongueRoot,advancedTongueRoot,periodicGlottalSource,epilaryngealSource,spreadGlottis,constrictedGlottis,fortis,lenis,raisedLarynxEjective,loweredLarynxImplosive,click
3,lakk1252,lbe,Lak,,007A,z,z,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
3,lakk1252,lbe,Lak,,0127,ħ,ħ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,+,0,+,-,-,-,-,-,-,-,-,-,-
3,lakk1252,lbe,Lak,,0261,ɡ,ɡ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
3,lakk1252,lbe,Lak,,0262,ɢ,ɢ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,-,-,+,-,-,-,-,-,-,-,-
3,lakk1252,lbe,Lak,,0262+02B7,ɢʷ,ɢʷ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,"-,+",+,-,-,0,0,0,+,-,-,-,+,0,-,-,+,-,-,-,-,-,-,-,-
3,lakk1252,lbe,Lak,,0283,ʃ,ʃ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
3,lakk1252,lbe,Lak,,0283+02B7,ʃʷ,ʃʷ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,"-,+",+,-,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
3,lakk1252,lbe,Lak,,0283+0348,ʃ͈,ʃ͈,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,-,+,-,-,-,-
3,lakk1252,lbe,Lak,,0283+0348+02B7,ʃ͈ʷ,ʃ͈ʷ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,"-,+",+,-,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,-,+,-,-,-,-
3,lakk1252,lbe,Lak,,0292,ʒ,ʒ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
3,lakk1252,lbe,Lak,,0294,ʔ,ʔ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,+,-,-,-,-,-
3,lakk1252,lbe,Lak,,03C7,χ,χ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,-,-,-,-,-,-,-,-,-,-,-
3,lakk1252,lbe,Lak,,03C7+02B7,χʷ,χʷ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,"-,+",+,-,-,0,0,0,+,-,-,-,+,0,-,-,-,-,-,-,-,-,-,-,-
3,lakk1252,lbe,Lak,,03C7+0348,χ͈,χ͈,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,-,-,-,-,-,-,+,-,-,-,-
3,lakk1252,lbe,Lak,,03C7+0348+02B7,χ͈ʷ,χ͈ʷ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,"-,+",+,-,-,0,0,0,+,-,-,-,+,0,-,-,-,-,-,-,+,-,-,-,-
3,lakk1252,lbe,Lak,,0061,a,a,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0
3,lakk1252,lbe,Lak,,0061+02D0,aː,aː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0
3,lakk1252,lbe,Lak,,0065+031E+02E4,e̞ˤ,e̞ˤ,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,0,"-,+",-,+,-,-,-,0,0,-,-,0
3,lakk1252,lbe,Lak,,0069,i,i,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
3,lakk1252,lbe,Lak,,0069+02D0,iː,iː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
3,lakk1252,lbe,Lak,,0075,u,u,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
3,lakk1252,lbe,Lak,,0075+02D0,uː,uː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
3,lakk1252,lbe,Lak,,00E6+02E4,æˤ,æˤ,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,+,-,0,"-,+",-,+,-,-,-,0,0,-,-,0
3,lakk1252,lbe,Lak,,00F8+031E+02E4,ø̞ˤ,ø̞ˤ,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,+,-,0,"-,+",-,+,-,-,-,0,0,-,-,0
4,kaba1278,kbd,Kabardian,,0062,b,b,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0064+033B,d̻,d̻,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0064+033B+007A+033B,d̻z̻,d̻z̻,,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,+,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0066,f,f,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0066+02BC,fʼ,fʼ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,+,-,-,+,-,-
4,kaba1278,kbd,Kabardian,,006A,j,j,,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,006B+02B7+02B0,kʷʰ,kʷʰ kʷʰ kxʷ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,"-,+",+,-,-,0,0,0,+,+,-,-,-,0,-,-,-,-,+,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,006B+02B7+02BC,kʷʼ,kʷʼ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,"-,+",+,-,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,+,-,-,+,-,-
4,kaba1278,kbd,Kabardian,,006B+031F+02B2+02B0,k̟ʲʰ,k̟ʲʰ t̠ʃʲ k̟ʲʰ k̟x̟ʲ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,0,-,-,-,-,+,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,006B+031F+02B2+02BC,k̟ʲʼ,k̟ʲʼ t̠ʃʲʼ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,0,-,-,-,-,-,+,-,-,+,-,-
4,kaba1278,kbd,Kabardian,,006D,m,m,,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,006E+033B,n̻,n̻,,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0070+02B0,pʰ,pʰ pʰ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0070+02BC,pʼ,pʼ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,+,-,-,+,-,-
4,kaba1278,kbd,Kabardian,,0071+03C7,qχ,qχ,,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,-,-,-,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0071+03C7+02B7,qχʷ,qχʷ,,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,"-,+",+,-,-,0,0,0,+,-,-,-,+,0,-,-,-,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0071+03C7+02B7+02BC,qχʷʼ,qχʷʼ,,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,"-,+",+,-,-,0,0,0,+,-,-,-,+,0,-,-,-,-,-,+,-,-,+,-,-
4,kaba1278,kbd,Kabardian,,0071+03C7+02BC,qχʼ,qχʼ,,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,-,-,-,-,-,+,-,-,+,-,-
4,kaba1278,kbd,Kabardian,,0072,r,r̥ r,,consonant,spa,0,-,-,-,-,+,+,+,0,+,-,+,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0073+033B,s̻,s̻,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0074+033B+0073+033B,t̻s̻,t̻s̻,,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,+,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0074+033B+0073+033B+02BC,t̻s̻ʼ,t̻s̻ʼ,,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,+,+,-,0,0,0,0,0,-,-,-,-,-,+,-,-,+,-,-
4,kaba1278,kbd,Kabardian,,0074+033B+02B0,t̻ʰ,t̻ʰ t̻ʰ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0074+033B+02BC,t̻ʼ,t̻ʼ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,-,-,-,+,-,-,+,-,-
4,kaba1278,kbd,Kabardian,,0076,v,v,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0077,w,w,,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0078+02B7,xʷ,xʷ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,"-,+",+,-,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0078+031F+02B2,x̟ʲ,x̟ʲ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,0,-,-,-,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,007A+033B,z̻,z̻,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,00E7+031F,ç̟,ç̟,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,-,+,+,-,+,-,0,-,-,-,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0127,ħ,ħ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,+,0,+,-,-,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0261+02B7,ɡʷ,ɡʷ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,"-,+",+,-,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0261+031F+02B2,ɡ̟ʲ,d̠ʒʲ ɡ̟ʲ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0263+031F+02B2,ɣ̟ʲ,ɣ̟ʲ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0266,ɦ,ɦ h,,consonant,spa,0,-,-,-,-,-,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,-,-,+,-,+,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,026C+02B2,ɬʲ,ɬʲ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,+,-,0,0,+,+,-,-,"-,+",+,-,+,-,0,-,-,-,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,026C+02B2+02BC,ɬʲʼ,ɬʲʼ tɬʲʼ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,+,-,0,0,+,+,-,-,"-,+",+,-,+,-,0,-,-,-,-,-,+,-,-,+,-,-
4,kaba1278,kbd,Kabardian,,026E+02B2,ɮʲ,ɮʲ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,+,-,0,0,+,+,-,-,"-,+",+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0281,ʁ,ʁ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,-,-,+,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0281+02B7,ʁʷ,ʁʷ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,"-,+",+,-,-,0,0,0,+,-,-,-,+,0,-,-,+,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0283,ʃ,ʃ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0283+02BC,ʃʼ,ʃʼ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,+,-,-,+,-,-
4,kaba1278,kbd,Kabardian,,0292,ʒ,ʒ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0294,ʔ,ʔ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,+,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0294+02B7,ʔʷ,ʔʷ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,"-,+",+,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,+,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0295,ʕ,ʕ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,+,0,+,-,+,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,029D+031F,ʝ̟,ʝ̟,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,-,+,+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,03C7,χ,χ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,-,-,-,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,03C7+02B7,χʷ,χʷ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,"-,+",+,-,-,0,0,0,+,-,-,-,+,0,-,-,-,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,,0061+031F+02D0,a̟ː,a̟ː ɑː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,0,-,0,-,-,+,-,-,-,0,0,-,-,0
4,kaba1278,kbd,Kabardian,,0065+031E+02D0,e̞ː,e̞ː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,0,-,-,+,-,-,-,0,0,-,-,0
4,kaba1278,kbd,Kabardian,,0069+02D0,iː,iː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
4,kaba1278,kbd,Kabardian,,006F+031E+02D0,o̞ː,o̞ː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,-,-,+,-,-,-,0,0,-,-,0
4,kaba1278,kbd,Kabardian,,0075+02D0,uː,uː,,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
4,kaba1278,kbd,Kabardian,,025C,ɜ,ɔ ɜ ɑ ɞ ɛ,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,-,-,-,-,+,-,-,-,0,0,-,-,0
4,kaba1278,kbd,Kabardian,,0268,ɨ,u ʉ ɯ ɨ i,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,+,-,-,+,-,-,-,0,0,-,-,0
5,nucl1302,kat,Georgian,,0068,h,h,,consonant,spa,0,-,-,-,-,-,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,006A,j,j,,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,006B,k,ɡ ɟ k c,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,006B+02B0,kʰ,kʰ k̬ʰ cʰ c̬ʰ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,+,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,006B+02BC,kʼ,cʼ ɟ̰ ɡ̰ kʼ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,+,-,-,+,-,-
5,nucl1302,kat,Georgian,,006C+02E0,lˠ,lˠ lˠ l l̥ˠ,,consonant,spa,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,"-,+",+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,006D,m,m̥ m m,,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,006E,n,n n n̥ ŋ ɴ ɲ̟,,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,0070,p,b p,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,0070+02B0,pʰ,p̬ʰ pʰ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,0070+02BC,pʼ,b̰ pʼ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,+,-,-,+,-,-
5,nucl1302,kat,Georgian,,0071+02BC,qʼ,q̰ qʼ ʁ̰,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,-,-,-,-,-,+,-,-,+,-,-
5,nucl1302,kat,Georgian,,0072,r,r r̥ r ɾ,,consonant,spa,0,-,-,-,-,+,+,+,0,+,-,+,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,0073,s,s z,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,0074,t,t d,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,0074+0073,ts,dz ts,,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,0074+0073+02B0,tsʰ,tsʰ t̬sʰ,,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,0074+0073+02BC,tsʼ,tsʼ dz̰,,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,-,+,-,-,+,-,-
5,nucl1302,kat,Georgian,,0074+02B0,tʰ,tʰ t̬ʰ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,0074+02BC,tʼ,d̰ tʼ,,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,-,-,-,+,-,-,+,-,-
5,nucl1302,kat,Georgian,,0074+0320+0283,t̠ʃ,t̠ʃ d̠ʒ,,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,0074+0320+0283+02B0,t̠ʃʰ,t̠ʃʰ t̠̬ʃʰ,,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,0074+0320+0283+02BC,t̠ʃʼ,d̠ʒ̰ t̠ʃʼ,,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,+,-,-,+,-,-
5,nucl1302,kat,Georgian,,007A,z,s͉ z,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,0281,ʁ,ʁ χ͉ ʁ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,-,-,+,-,-,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,0283,ʃ,ʃ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,0292,ʒ,ʒ ʃ͉,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,03B2,β,v β w ʍ ɸ ɯ̆,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,03C7,χ,χ,,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,-,-,-,-,-,-,-,-,-,-,-
5,nucl1302,kat,Georgian,,0061+031F,a̟,a̟ ɑ,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,0,-,0,-,-,+,-,-,-,0,0,-,-,0
5,nucl1302,kat,Georgian,,0065+031E,e̞,e̞ e e̠̞,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,0,-,-,+,-,-,-,0,0,-,-,0
5,nucl1302,kat,Georgian,,006F+031E,o̞,o̞,,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,-,-,+,-,-,-,0,0,-,-,0
